FINCoS Performance Log File.
Generated from:
 "/Users/ares161/eclipse-workspace/TFM FINCoS/log/AQ_ESPER_SINK_NO2.log" [Sun Sep 06 19:06:21 CEST 2020] to [Sun Sep 06 19:15:21 CEST 2020]
 "/Users/ares161/eclipse-workspace/TFM FINCoS/log/AQ_SIDDHI_SINK_NO2.log" [Sun Sep 06 19:06:21 CEST 2020] to [Sun Sep 06 19:14:41 CEST 2020]
log file(s).
Timestamp,Server,Stream,Avg_Throughput,Min_Throughput,Max_Throughput,Last_Throughput,Avg_RT,Min_RT,Max_RT,Stdev_RT,Last_RT
1599412007000,Esper (sample),NO2_Moderate(output),0.462,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412007000,Esper (sample),NO2_Unhealthy(output),10.000,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412007000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),3746.308,0.000,97386.000,2.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412008000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,15942876.501,31589134.899
1599412008000,Esper (sample),NO2_Avg(output),0.231,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412008000,Esper (sample),NO2_Good(output),0.444,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412008000,Esper (sample),NO2_Moderate(output),0.444,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412008000,Esper (sample),NO2_Unhealthy(output),9.630,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412008000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),3607.556,0.000,97386.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412009000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,15937507.625,31589134.899
1599412009000,Esper (sample),NO2_Avg(output),0.222,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412009000,Esper (sample),NO2_Good(output),0.429,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412009000,Esper (sample),NO2_Moderate(output),0.429,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412009000,Esper (sample),NO2_Unhealthy(output),9.286,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412009000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),3478.714,0.000,97386.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412010000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,15932513.889,31589134.899
1599412010000,Esper (sample),NO2_Avg(output),0.214,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412010000,Esper (sample),NO2_Good(output),0.414,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412010000,Esper (sample),NO2_Moderate(output),0.414,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412010000,Esper (sample),NO2_Unhealthy(output),8.966,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412010000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),3358.828,0.000,97386.000,2.000,0.000,9223372036854776000.000,0.000,0.000,0.000
